Domain,Area,Element,Item,Year,Source,Value
"Emissions from Livestock","Guyana","Stocks","Horses","2021","FAO TIER 1","2403"
"Emissions from Livestock","Guyana","Stocks","Mules and hinnies","2021","FAO TIER 1","153"
"Emissions from Livestock","Guyana","Stocks","Sheep","2021","FAO TIER 1","131942"
"Emissions from Livestock","Guyana","Stocks","Swine, breeding","2021","FAO TIER 1","1002"
"Emissions from Livestock","Guyana","Stocks","Swine, market","2021","FAO TIER 1","9022"
"Emissions from Livestock","Haiti","Stocks","Asses","2021","FAO TIER 1","190870"
"Emissions from Livestock","Haiti","Stocks","Cattle, dairy","2021","FAO TIER 1","195085"
"Emissions from Livestock","Haiti","Stocks","Cattle, non-dairy","2021","FAO TIER 1","1323062"
"Emissions from Livestock","Haiti","Stocks","Chickens, broilers","2021","FAO TIER 1","5351977"
"Emissions from Livestock","Haiti","Stocks","Chickens, layers","2021","FAO TIER 1","529632"
"Emissions from Livestock","Haiti","Stocks","Ducks","2021","FAO TIER 1","327363"
"Emissions from Livestock","Haiti","Stocks","Goats","2021","FAO TIER 1","1912573"
"Emissions from Livestock","Haiti","Stocks","Horses","2021","FAO TIER 1","504379"
"Emissions from Livestock","Haiti","Stocks","Mules and hinnies","2021","FAO TIER 1","90841"
"Emissions from Livestock","Haiti","Stocks","Sheep","2021","FAO TIER 1","262011"
"Emissions from Livestock","Haiti","Stocks","Swine, breeding","2021","FAO TIER 1","103549"
"Emissions from Livestock","Haiti","Stocks","Swine, market","2021","FAO TIER 1","931944"
"Emissions from Livestock","Haiti","Stocks","Turkeys","2021","FAO TIER 1","194169"
"Emissions from Livestock","Honduras","Stocks","Asses","2021","FAO TIER 1","23390"
"Emissions from Livestock","Honduras","Stocks","Cattle, dairy","2021","FAO TIER 1","508280"
"Emissions from Livestock","Honduras","Stocks","Cattle, non-dairy","2021","FAO TIER 1","2403004"
"Emissions from Livestock","Honduras","Stocks","Chickens, broilers","2021","FAO TIER 1","44668262"
"Emissions from Livestock","Honduras","Stocks","Chickens, layers","2021","FAO TIER 1","4500000"
"Emissions from Livestock","Honduras","Stocks","Goats","2021","FAO TIER 1","25024"
"Emissions from Livestock","Honduras","Stocks","Horses","2021","FAO TIER 1","182912"
"Emissions from Livestock","Honduras","Stocks","Mules and hinnies","2021","FAO TIER 1","70278"
"Emissions from Livestock","Honduras","Stocks","Sheep","2021","FAO TIER 1","16875"
"Emissions from Livestock","Honduras","Stocks","Swine, breeding","2021","FAO TIER 1","46995"
"Emissions from Livestock","Honduras","Stocks","Swine, market","2021","FAO TIER 1","422958"
"Emissions from Livestock","Hungary","Stocks","Buffalo","2021","FAO TIER 1","7800"
"Emissions from Livestock","Hungary","Stocks","Cattle, dairy","2021","FAO TIER 1","280900"
"Emissions from Livestock","Hungary","Stocks","Cattle, non-dairy","2021","FAO TIER 1","629000"
"Emissions from Livestock","Hungary","Stocks","Chickens, broilers","2021","FAO TIER 1","14283197"
"Emissions from Livestock","Hungary","Stocks","Chickens, layers","2021","FAO TIER 1","14604803"
"Emissions from Livestock","Hungary","Stocks","Ducks","2021","FAO TIER 1","2970000"
"Emissions from Livestock","Hungary","Stocks","Goats","2021","FAO TIER 1","45600"
"Emissions from Livestock","Hungary","Stocks","Horses","2021","FAO TIER 1","36000"
"Emissions from Livestock","Hungary","Stocks","Sheep","2021","FAO TIER 1","887000"
"Emissions from Livestock","Hungary","Stocks","Swine, breeding","2021","FAO TIER 1","272590"
"Emissions from Livestock","Hungary","Stocks","Swine, market","2021","FAO TIER 1","2453310"
"Emissions from Livestock","Hungary","Stocks","Turkeys","2021","FAO TIER 1","2742000"
"Emissions from Livestock","Iceland","Stocks","Cattle, dairy","2021","FAO TIER 1","25772"
"Emissions from Livestock","Iceland","Stocks","Cattle, non-dairy","2021","FAO TIER 1","54791"
"Emissions from Livestock","Iceland","Stocks","Chickens, broilers","2021","FAO TIER 1","33000"
"Emissions from Livestock","Iceland","Stocks","Chickens, layers","2021","FAO TIER 1","187000"
"Emissions from Livestock","Iceland","Stocks","Goats","2021","FAO TIER 1","1672"
"Emissions from Livestock","Iceland","Stocks","Horses","2021","FAO TIER 1","54069"
"Emissions from Livestock","Iceland","Stocks","Sheep","2021","FAO TIER 1","385194"
"Emissions from Livestock","Iceland","Stocks","Swine, breeding","2021","FAO TIER 1","2600"
"Emissions from Livestock","Iceland","Stocks","Swine, market","2021","FAO TIER 1","23400"
"Emissions from Livestock","India","Stocks","Asses","2021","FAO TIER 1","103500"
"Emissions from Livestock","India","Stocks","Buffalo","2021","FAO TIER 1","111786188"
"Emissions from Livestock","India","Stocks","Camels","2021","FAO TIER 1","212521"
"Emissions from Livestock","India","Stocks","Cattle, dairy","2021","FAO TIER 1","57600000"
"Emissions from Livestock","India","Stocks","Cattle, non-dairy","2021","FAO TIER 1","135565740"
"Emissions from Livestock","India","Stocks","Chickens, broilers","2021","FAO TIER 1","247650959"
"Emissions from Livestock","India","Stocks","Chickens, layers","2021","FAO TIER 1","560000000"
"Emissions from Livestock","India","Stocks","Ducks","2021","FAO TIER 1","33500000"
"Emissions from Livestock","India","Stocks","Goats","2021","FAO TIER 1","148747429"
"Emissions from Livestock","India","Stocks","Horses","2021","FAO TIER 1","326693"
"Emissions from Livestock","India","Stocks","Mules and hinnies","2021","FAO TIER 1","90484"
"Emissions from Livestock","India","Stocks","Sheep","2021","FAO TIER 1","74285168"
"Emissions from Livestock","India","Stocks","Swine, breeding","2021","FAO TIER 1","882813"
"Emissions from Livestock","India","Stocks","Swine, market","2021","FAO TIER 1","7945314"
"Emissions from Livestock","Indonesia","Stocks","Buffalo","2021","FAO TIER 1","1189260"
"Emissions from Livestock","Indonesia","Stocks","Cattle, dairy","2021","FAO TIER 1","578579"
"Emissions from Livestock","Indonesia","Stocks","Cattle, non-dairy","2021","FAO TIER 1","17475131"
"Emissions from Livestock","Indonesia","Stocks","Chickens, broilers","2021","FAO TIER 1","3109955000"
"Emissions from Livestock","Indonesia","Stocks","Chickens, layers","2021","FAO TIER 1","368192000"
"Emissions from Livestock","Indonesia","Stocks","Ducks","2021","FAO TIER 1","58652000"
"Emissions from Livestock","Indonesia","Stocks","Goats","2021","FAO TIER 1","19229067"
"Emissions from Livestock","Indonesia","Stocks","Horses","2021","FAO TIER 1","401328"
"Emissions from Livestock","Indonesia","Stocks","Sheep","2021","FAO TIER 1","17902991"
"Emissions from Livestock","Indonesia","Stocks","Swine, breeding","2021","FAO TIER 1","801178"
"Emissions from Livestock","Indonesia","Stocks","Swine, market","2021","FAO TIER 1","7210598"
"Emissions from Livestock","Iran (Islamic Republic of)","Stocks","Asses","2021","FAO TIER 1","1556450"
"Emissions from Livestock","Iran (Islamic Republic of)","Stocks","Buffalo","2021","FAO TIER 1","162424"
"Emissions from Livestock","Iran (Islamic Republic of)","Stocks","Camels","2021","FAO TIER 1","152346"
"Emissions from Livestock","Iran (Islamic Republic of)","Stocks","Cattle, dairy","2021","FAO TIER 1","1943078"
"Emissions from Livestock","Iran (Islamic Republic of)","Stocks","Cattle, non-dairy","2021","FAO TIER 1","3400597"
"Emissions from Livestock","Iran (Islamic Republic of)","Stocks","Chickens, broilers","2021","FAO TIER 1","977655065"
"Emissions from Livestock","Iran (Islamic Republic of)","Stocks","Chickens, layers","2021","FAO TIER 1","53011111"
"Emissions from Livestock","Iran (Islamic Republic of)","Stocks","Ducks","2021","FAO TIER 1","1531818"
"Emissions from Livestock","Iran (Islamic Republic of)","Stocks","Goats","2021","FAO TIER 1","16954895"
"Emissions from Livestock","Iran (Islamic Republic of)","Stocks","Horses","2021","FAO TIER 1","131531"
"Emissions from Livestock","Iran (Islamic Republic of)","Stocks","Mules and hinnies","2021","FAO TIER 1","180605"
"Emissions from Livestock","Iran (Islamic Republic of)","Stocks","Sheep","2021","FAO TIER 1","45269666"
"Emissions from Livestock","Iran (Islamic Republic of)","Stocks","Swine, breeding","2021","FAO TIER 1","0"
"Emissions from Livestock","Iran (Islamic Republic of)","Stocks","Swine, market","2021","FAO TIER 1","0"
"Emissions from Livestock","Iran (Islamic Republic of)","Stocks","Turkeys","2021","FAO TIER 1","1759810"
"Emissions from Livestock","Iraq","Stocks","Asses","2021","FAO TIER 1","379210"
"Emissions from Livestock","Iraq","Stocks","Buffalo","2021","FAO TIER 1","242161"
"Emissions from Livestock","Iraq","Stocks","Camels","2021","FAO TIER 1","106361"
"Emissions from Livestock","Iraq","Stocks","Cattle, dairy","2021","FAO TIER 1","421325"
"Emissions from Livestock","Iraq","Stocks","Cattle, non-dairy","2021","FAO TIER 1","1640101"
"Emissions from Livestock","Iraq","Stocks","Chickens, broilers","2021","FAO TIER 1","59415442"
"Emissions from Livestock","Iraq","Stocks","Chickens, layers","2021","FAO TIER 1","3446914"
"Emissions from Livestock","Iraq","Stocks","Goats","2021","FAO TIER 1","1376393"
"Emissions from Livestock","Iraq","Stocks","Horses","2021","FAO TIER 1","51137"
"Emissions from Livestock","Iraq","Stocks","Mules and hinnies","2021","FAO TIER 1","10429"
"Emissions from Livestock","Iraq","Stocks","Sheep","2021","FAO TIER 1","6754123"
"Emissions from Livestock","Ireland","Stocks","Buffalo","2021","FAO TIER 1","0"
"Emissions from Livestock","Ireland","Stocks","Cattle, dairy","2021","FAO TIER 1","1505270"
"Emissions from Livestock","Ireland","Stocks","Cattle, non-dairy","2021","FAO TIER 1","5144040"
"Emissions from Livestock","Ireland","Stocks","Chickens, broilers","2021","FAO TIER 1","11688080"
"Emissions from Livestock","Ireland","Stocks","Chickens, layers","2021","FAO TIER 1","4700000"
"Emissions from Livestock","Ireland","Stocks","Goats","2021","FAO TIER 1","8800"
"Emissions from Livestock","Ireland","Stocks","Horses","2021","FAO TIER 1","75868"
"Emissions from Livestock","Ireland","Stocks","Sheep","2021","FAO TIER 1","3991180"
"Emissions from Livestock","Ireland","Stocks","Swine, breeding","2021","FAO TIER 1","171359"
"Emissions from Livestock","Ireland","Stocks","Swine, market","2021","FAO TIER 1","1542231"
"Emissions from Livestock","Ireland","Stocks","Turkeys","2021","FAO TIER 1","1988721"
"Emissions from Livestock","Israel","Stocks","Asses","2021","FAO TIER 1","5000"
"Emissions from Livestock","Israel","Stocks","Camels","2021","FAO TIER 1","5616"
"Emissions from Livestock","Israel","Stocks","Cattle, dairy","2021","FAO TIER 1","120000"
"Emissions from Livestock","Israel","Stocks","Cattle, non-dairy","2021","FAO TIER 1","410000"
"Emissions from Livestock","Israel","Stocks","Chickens, broilers","2021","FAO TIER 1","37073000"
"Emissions from Livestock","Israel","Stocks","Chickens, layers","2021","FAO TIER 1","10020000"
"Emissions from Livestock","Israel","Stocks","Ducks","2021","FAO TIER 1","177868"
"Emissions from Livestock","Israel","Stocks","Goats","2021","FAO TIER 1","116000"
"Emissions from Livestock","Israel","Stocks","Horses","2021","FAO TIER 1","4000"
"Emissions from Livestock","Israel","Stocks","Mules and hinnies","2021","FAO TIER 1","1600"
"Emissions from Livestock","Israel","Stocks","Sheep","2021","FAO TIER 1","520000"
"Emissions from Livestock","Israel","Stocks","Swine, breeding","2021","FAO TIER 1","16361"
"Emissions from Livestock","Israel","Stocks","Swine, market","2021","FAO TIER 1","147249"
"Emissions from Livestock","Israel","Stocks","Turkeys","2021","FAO TIER 1","3228000"
"Emissions from Livestock","Italy","Stocks","Buffalo","2021","FAO TIER 1","409410"
"Emissions from Livestock","Italy","Stocks","Cattle, dairy","2021","FAO TIER 1","1844370"
"Emissions from Livestock","Italy","Stocks","Cattle, non-dairy","2021","FAO TIER 1","4435910"
"Emissions from Livestock","Italy","Stocks","Chickens, broilers","2021","FAO TIER 1","77524344"
"Emissions from Livestock","Italy","Stocks","Chickens, layers","2021","FAO TIER 1","71765101"
"Emissions from Livestock","Italy","Stocks","Goats","2021","FAO TIER 1","1060750"
"Emissions from Livestock","Italy","Stocks","Horses","2021","FAO TIER 1","351247"
"Emissions from Livestock","Italy","Stocks","Sheep","2021","FAO TIER 1","6728350"
"Emissions from Livestock","Italy","Stocks","Swine, breeding","2021","FAO TIER 1","840797"
"Emissions from Livestock","Italy","Stocks","Swine, market","2021","FAO TIER 1","7567173"
"Emissions from Livestock","Italy","Stocks","Turkeys","2021","FAO TIER 1","24947973"
"Emissions from Livestock","Jamaica","Stocks","Asses","2021","FAO TIER 1","23000"
"Emissions from Livestock","Jamaica","Stocks","Cattle, dairy","2021","FAO TIER 1","6400"
"Emissions from Livestock","Jamaica","Stocks","Cattle, non-dairy","2021","FAO TIER 1","151957"
"Emissions from Livestock","Jamaica","Stocks","Chickens, broilers","2021","FAO TIER 1","13356055"
"Emissions from Livestock","Jamaica","Stocks","Chickens, layers","2021","FAO TIER 1","732000"
"Emissions from Livestock","Jamaica","Stocks","Goats","2021","FAO TIER 1","577798"
"Emissions from Livestock","Jamaica","Stocks","Horses","2021","FAO TIER 1","4010"
"Emissions from Livestock","Jamaica","Stocks","Mules and hinnies","2021","FAO TIER 1","10000"
"Emissions from Livestock","Jamaica","Stocks","Sheep","2021","FAO TIER 1","1319"
"Emissions from Livestock","Jamaica","Stocks","Swine, breeding","2021","FAO TIER 1","21838"
"Emissions from Livestock","Jamaica","Stocks","Swine, market","2021","FAO TIER 1","196541"
"Emissions from Livestock","Japan","Stocks","Cattle, dairy","2021","FAO TIER 1","849300"
"Emissions from Livestock","Japan","Stocks","Cattle, non-dairy","2021","FAO TIER 1","3111700"
"Emissions from Livestock","Japan","Stocks","Chickens, broilers","2021","FAO TIER 1","182334000"
"Emissions from Livestock","Japan","Stocks","Chickens, layers","2021","FAO TIER 1","140697000"
"Emissions from Livestock","Japan","Stocks","Goats","2021","FAO TIER 1","16265"
"Emissions from Livestock","Japan","Stocks","Horses","2021","FAO TIER 1","14579"
"Emissions from Livestock","Japan","Stocks","Sheep","2021","FAO TIER 1","15297"
"Emissions from Livestock","Japan","Stocks","Swine, breeding","2021","FAO TIER 1","929000"
"Emissions from Livestock","Japan","Stocks","Swine, market","2021","FAO TIER 1","8361000"
"Emissions from Livestock","Japan","Stocks","Turkeys","2021","FAO TIER 1","1595"
"Emissions from Livestock","Jordan","Stocks","Asses","2021","FAO TIER 1","6393"
"Emissions from Livestock","Jordan","Stocks","Buffalo","2021","FAO TIER 1","95"
"Emissions from Livestock","Jordan","Stocks","Camels","2021","FAO TIER 1","13643"
"Emissions from Livestock","Jordan","Stocks","Cattle, dairy","2021","FAO TIER 1","44531"
"Emissions from Livestock","Jordan","Stocks","Cattle, non-dairy","2021","FAO TIER 1","33946"
"Emissions from Livestock","Jordan","Stocks","Chickens, broilers","2021","FAO TIER 1","27426254"
"Emissions from Livestock","Jordan","Stocks","Chickens, layers","2021","FAO TIER 1","3200000"
"Emissions from Livestock","Jordan","Stocks","Ducks","2021","FAO TIER 1","6534"
"Emissions from Livestock","Jordan","Stocks","Goats","2021","FAO TIER 1","803940"
"Emissions from Livestock","Jordan","Stocks","Horses","2021","FAO TIER 1","2398"
"Emissions from Livestock","Jordan","Stocks","Mules and hinnies","2021","FAO TIER 1","690"
"Emissions from Livestock","Jordan","Stocks","Sheep","2021","FAO TIER 1","3085261"
"Emissions from Livestock","Jordan","Stocks","Turkeys","2021","FAO TIER 1","5208"
"Emissions from Livestock","Kazakhstan","Stocks","Asses","2021","FAO TIER 1","28952"
"Emissions from Livestock","Kazakhstan","Stocks","Buffalo","2021","FAO TIER 1","9972"
"Emissions from Livestock","Kazakhstan","Stocks","Camels","2021","FAO TIER 1","243365"
"Emissions from Livestock","Kazakhstan","Stocks","Cattle, dairy","2021","FAO TIER 1","2639335"
"Emissions from Livestock","Kazakhstan","Stocks","Cattle, non-dairy","2021","FAO TIER 1","5553080"
"Emissions from Livestock","Kazakhstan","Stocks","Chickens, broilers","2021","FAO TIER 1","20800838"
"Emissions from Livestock","Kazakhstan","Stocks","Chickens, layers","2021","FAO TIER 1","25373569"
"Emissions from Livestock","Kazakhstan","Stocks","Goats","2021","FAO TIER 1","2281513"
"Emissions from Livestock","Kazakhstan","Stocks","Horses","2021","FAO TIER 1","3489777"
"Emissions from Livestock","Kazakhstan","Stocks","Sheep","2021","FAO TIER 1","18595263"
"Emissions from Livestock","Kazakhstan","Stocks","Swine, breeding","2021","FAO TIER 1","77612"
"Emissions from Livestock","Kazakhstan","Stocks","Swine, market","2021","FAO TIER 1","698505"
"Emissions from Livestock","Kazakhstan","Stocks","Turkeys","2021","FAO TIER 1","1824207"
"Emissions from Livestock","Kenya","Stocks","Camels","2021","FAO TIER 1","4427881"
"Emissions from Livestock","Kenya","Stocks","Cattle, dairy","2021","FAO TIER 1","5017991"
"Emissions from Livestock","Kenya","Stocks","Cattle, non-dairy","2021","FAO TIER 1","17835234"
